"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"M3FMxF4jbU3ZMbeKfnNb-w","kylpGVkkUvAcDWUNrSQuCw","BNeS_hZfmdQWsqewj-LuDA",4,0,0,0,"The price is generally more expensive than other Chinese restaurants but also more less modified Chinese food.","2019-03-02 15:54:40"
"rOy20g0ohq05WMzCSLAU_w","PEv6OK0DRWZoKnCtatF8iQ","7toYPf5ZAjCkEuwaMPtDwQ",1,0,0,1,"Worst Chinese food I've ever had. Absolutely tasteless! We got pork egg Foo yung and sesame chicken, both with fried rice. The sauce on the sesame chicken is like water. The gravy on the egg foo yung is the texture of mud and has no taste. Do yourself a favor and go down the street to Mandarin House on Pleasant Valley.","2019-03-01 19:02:35"
"1fjf3JjytC8gq1biqbS_7Q","4FvrM9S76kkP5u50G81Nhg","3qrfY-XCUKVyrO5T6GskqA",5,0,0,0,"I love the zoodles option and Lucy is amazing. Everytime I come here she is so freindly and thoughtful. Zoodle Truffle Mac is my favorite","2019-03-23 00:51:44"
"EfIQ6vkab2BUfatzN7VGZg","5QFws6LKMCZCgKHl8WR1jQ","7toYPf5ZAjCkEuwaMPtDwQ",1,2,0,1,"Wow.  I was really surprised to find any positive reviews for this place, let alone so many.  This is overall one of the very worst restaurants I have ever been to.  We stopped here on a whim just because we saw it as we drove past and we were hungry.  This experience makes me understand the people who prefer to always eat at chain restaurants so they know what they're getting.

My companion had wanton soup and szechuan chicken; I had hot and sour soup and vegetable chow mein.  Her soup was so bad she didn't eat it; mine was also not good.    Hot and sour soup is one of the things I always get to test out a new Chinese place, and this is one of the worst I've had.  It had a very cloudy appearance, almost like gravy.  Neither of our entrees were good.  Mine was almost exclusively bean sprouts, and had not much flavor at all.  Hers just had a bad taste.  The worst were the sweet and sour sauce and hot mustard they keep on the table.  They were so watery and oddly dark brown.  I didn't want to eat anything on my plate that they touched because it seemed like they must certainly be spoiled.

The service was fine.  The bathrooms looked clean, but smelled awful, like rotten food.","2014-12-04 14:39:56"
"mhW14RIsfw8IKPVwCWZN5Q","135DbbQnr3BEkQbBzZ9T1A","3qrfY-XCUKVyrO5T6GskqA",3,2,0,1,"This place is one of the healthier options for lunch in Oakland, and a good alternative to the fast food joints in the area.  As the name suggests, they specialize in noodles, which includes American and Italian-inspired types as well as the Asian-inspired ones you might think of.  I've tried several varieties here and at the downtown location, including the penne rosa, pesto cavatappi, and mac and cheese.  Although the dishes may not be the most exciting ones you'll find in the area, all of them have been served hot, have tasted good, and have been filling, providing for a solid lunch (or dinner, in the case of my downtown excursions).  The small size is perfect for a lunch portion, whereas the larger size is better for dinner, and meat can be added for an upcharge.  I've tried the parmesan chicken (on the pesto cavatappi) and the BBQ pork (on the macaroni), and both have been tasty and have gone well with these dishes.

Although I don't usually order a drink, as other reviewers have mentioned, they have the Coke freestyle machine, which provides for unlimited flavor customization options. However, there is another establishment down the street that has a Boylan soda fountain, so if I'm feeling like a soda, that's more my speed. 3.5 stars.","2014-07-23 19:16:24"
"7xN3XeSNPZ6_n_8tvjf-kg","EOajY1L3ole3gLTCZ2xw1g","BNeS_hZfmdQWsqewj-LuDA",4,7,2,6,"Good Authentic Chinese spot. 

I ordered the double-sauteed pork will an egg roll. 

The egg roll had a nice crisp exterior. The cabbage inside was well executed. The filling was adequately porcine-flavored. The sweet and sour dipping sauce brought in a sweetness that balances out this traditional app quite well. 

The pork in my dish was well executed: tender. The side of rice was OK, but not particularly fragrant or lightly toothy as the short grains I prefer. The veggies in the dish were classicly undercooked, which I find offputting. Nevertheless, the dish was tasty and well balanced in sweetness, acidity, and fat.","2019-05-11 17:00:44"
"eWUNc4W--9BD4GJ_8qTB2g","Dv8U7sh09vngMP196uvdNg","7toYPf5ZAjCkEuwaMPtDwQ",5,1,1,1,"My family comes here all the time. Service is always the same, fast and friendly. The food always comes out hot!!! Usually get the pepper steak or curry beef and always comes out delicious. The wanton soup is a MUST!","2019-08-05 21:01:14"
"5SRg2QuBGH5x89iMhLuu1g","6vJ5rxZ450Eg4xui07NTZA","wlUiXdH1Cfj4do5kNxrOtw",1,0,0,0,"Not sure what has happened to this place... about 3 months ago we were told that they were closing for renovations... I think that was a lie. None of the same staff is there, and the food is not the same AT ALL. 

Ordered take out a couple of weeks ago and said the cook must have had an off night, ordered take out again today and got Over cooked rice, over cooked lo-main... questionable meat. I doubt that we'll be back. 

The new management seems questionable at best. When I asked if Margaret was in, he originally said yes, when I asked if you could go get her, he said she wasn't there. I asked when her next scheduled work day was, and he told me she retired. All in less than 15 minutes. I don't think they want you to know that they are no longer Hunan of Lyndhurst.  But like the new smaller sign says, Hunan China Sea. 

Be Warned!","2017-08-12 02:24:33"
"o5jtiLgfx1is9DSob5xIog","xIuDp9aTkPF0J1GwNfMn0A","0I0yATfnNQJB-A-IPGgqDA",4,0,0,0,"Very relaxing music and atmosphere.

My dinner of wild salmon with vegetables with light honey glaze was very good.

My wife's chicken with Chinese broccoli was also very good.

Look forward the next visit.","2019-06-13 23:59:20"
"c8UpKAeD8deWtljpv7m-gg","HEcQJkEhFF3nTXhs_g7KmA","BNeS_hZfmdQWsqewj-LuDA",5,1,0,0,"Very cool little place off of McKnight. I am happy that I can finally get my pork belly somewhere closer than Squirrel Hill. It makes me happy to see a place so close to home where they serve more authentic Chinese food dishes (though they also still serve the standard fare one might expect).","2019-07-18 14:43:46"
"LqcRKfPtnvwliwXr4WcIng","s0V1C-u1P-C4yDHA4tuFHQ","BNeS_hZfmdQWsqewj-LuDA",5,0,0,0,"Best fried dumplings I've ever had. Not an expert but everything seems made to order and made from scratch.","2019-04-06 16:36:12"
"cC1tM-kO3i1Ya64E-Qww_g","YQvXj_PfSEw2bccbLNop-w","BNeS_hZfmdQWsqewj-LuDA",4,1,0,1,"This place used to be called ""China Star"".  It is under new ownership but the restaurant has not been renamed on the door yet.  They said it won't happen for another 2 weeks or so.  Till that happens, it is going to be the old name with old menu.  You can either wait 2 weeks for things to settle or just ask for the new menu like I did.  Just don't get confused by the door sign.

I had conflicting reviews from my friends about this place so I decided to check this out myself.  From yelp, I also learned that they do both Taiwanese and Szechuan food.  (just to clarify, Szechuan is the southwestern part of china known for their spicy food, and Taiwan is the eastern-not-so-part-of-china).  

We tried both the Szechuan and Taiwanese dishes.  And I am looking forward to their new Taiwanese menu.  

Boiling beef (Szechuan) - the beef was soft and done right.  But the sauce was nothing but salty and spicy.  it is supposed to be more complex than that.  and to be honest there are better Szechuan restaurants in squirrel hill area. (3/5)

Taiwanese beef noodle: (https://www.yelp.com/biz_photos/tings-kitchen-pittsburgh?select=6yQcm5wONjI9M9cCg_o8ZA) one of the best in town. (5/5)

Taiwan chicken nuggets (https://www.yelp.com/biz_photos/tings-kitchen-pittsburgh?select=NLq9ud9hNAw-QnFpv7V3aw)  crispy on the outside and soft in the inside.  I think it is thigh meat not breast meat, which would be a plus. but i am not 100% sure. (4/5)

Taiwan pork rice (https://www.yelp.com/biz_photos/tings-kitchen-pittsburgh?select=4LUy7n-J7Ca9jZE44QF_hg)  it is really really good. but rather small.  I have heard they do lunch box / set dinner version too, hopefully those will be bigger. (5/5)

Zhangcha duck.  The biggest surprise of the night.  Crispy skin and fat enough duck.  (6/5)

There were few more dishes too. and free dessert (https://www.yelp.com/biz_photos/tings-kitchen-pittsburgh?select=k8IU71im9pTAWFiiSEVz8g)

overall, I am looking forward to this place and certainly will be back again.  Just wish them best of luck, as their location is not ideal.  I won't be coming if I do not drive.  hopefully, they will do well in this Uber generation.

final verdict: best Chinese food in Ross township if not north of Allegheny","2016-09-19 20:39:51"
"Ay-UpLyXXgHq41ykgKoHNA","2vQtI_yLsVmdeQ20kIRSkA","BNeS_hZfmdQWsqewj-LuDA",1,0,0,0,"Hot tea was cool. My wife's soup was cool. All you could taste was heavy oil on both of our main dishes.Egg roll was not an egg roll with shrimp. No hot yellow mustard. Asked for steamed rice and got fried. Asked for Garlic Pork but was brought out chicken. Sent it back. We grew up in N.Y. and spent a lot of weeks traveling China and this is a poor representation of good Chinese food. We tried this in the past and couldn't remember the name. It was the same place we had eaten. Disappointing! It was noon and there was only one person eating?","2019-05-21 17:36:33"
"DlepnUUu7TMz9cxH9_PpvA","xj8DhMKGGaXQk3Me5sQ5TA","BNeS_hZfmdQWsqewj-LuDA",5,0,0,0,"Nice change from Americanized Chinese food. Beef noodle soup was delicious. Interesting appetizers.","2019-02-23 01:46:12"
"pUFJxHv1ChA1zUiYa7Bw9Q","JzHQ9PMI3cYuFidvHzblkQ","0I0yATfnNQJB-A-IPGgqDA",5,2,1,3,"What can I say? When a place makes their egg rolls fresh you got to love it. What a wonderful dinner. I had Sea, Wind and Fire. Delicious. The shrimp was perfectly cooked. They were the big ones. Just enough fire to make this a perfect meal. My girlfriend had chicken fried rice. If you go away hungry you didn't eat it all. The entire meal was fantastic. Highly recommend this place. Go and find out for yourself.","2018-10-18 23:38:51"
"NyIWmHFyPlQupGq1hXGNlw","7b7r4cWU0CIx7Fk3yHei9w","BNeS_hZfmdQWsqewj-LuDA",5,2,0,2,"Very authentic Asian flare!

Service: superb! The waitress was very patient since i wanted everything on the menu. 

Food: i love Asian food so I can tell whether it's authentic or not. I got the salt and pepper shrimp and it was so so so tasty!! The shrimp was meaty and I do recommend it if you are craving a seafood dish. The cold appetizer was a mix of tendon and meat. I asked for less spicy but it still came pretty hot. Not bad since it is meant to be spicy. Im just not able to eat too hot. My friend ordered the spicy chicken and the taste was so good, fragrant and simply delicious, but again i couldn't eat too much of it because it was way too hot.","2019-02-24 16:53:53"
"qBikihepBM65iVmRvj8lzg","fD2Cf8oA4GB6xPRIiAG5ug","BNeS_hZfmdQWsqewj-LuDA",2,0,0,0,"The owner, I presume doesn't smile. When asked for what she would recommend from the menu, i was told everything. The tea served was lukewarm. The food was average","2019-11-10 17:22:31"
"4WGpMFsfrzi3rYjgXwwzYw","d2Uo8ts0ocNW7PFtb3BWZQ","0I0yATfnNQJB-A-IPGgqDA",5,1,0,1,"This place is not what u think it is! It is not Italian (which I assumed it was when I saw their new sign up, less than a year ago). Want an all-American burger? They have it. Want a ramen Burger? They have it. Want a veal wiener or pork schnitzel? They have it. Want the usual American style Chinese fare like sweet and sour pork, General Tso's Chicken, orange beef, and fried rice?  They have it. They have 2 menus--the one I cannot read (in Chinese) is the one I ask for--I just have our waitress translate!  This menu has all the authentic, exotic Chinese dishes that I love! Since I discovered this place, I have not found it necessary to go downtown for Chinese food, ever again. It's all here, and it is much cleaner!  Everything I have ever ordered has been fresh & scrumptious...and the price is right (often cheaper than what I have paid downtown). My recommendations: Seafood King and Fish Maw Soup (a large bowl for $15.95) has become my new comfort food...even if it comes only in a large bowl, it heats up perfectly in the microwave for days to come; Sautéed Flounder & vegetables nested on whole fried bones for $28.00--you get the best of both worlds...feast on the crispy fins and tails while savoring the tasty flounder nuggets! Also good are the Aristo Rib eye Steak (boneless rib eye with Chef's Special Steak Sauce ($22.00). They can cook up your choice of seafood in a variety of ways: ginger & Scallion, black bean sauce, steamed, salt baked, garlic and wine. You have to call ahead if you like to order Peking Duck. This place is just starting to be discovered and sometimes they have a skeleton crew that can't keep up... so if you are in a hurry, it is better to take out, or come during off hours. Don't be dissuaded by the parking lot, which is always full--not everybody is at the restaurant. I promise you--once you've sampled the food here, you will never again be happy with the usual cheap Chinese hole in the wall take out, because you can also order take out here and the food is SO much better! Bon appetit!","2018-04-26 18:43:02"
"BzsKhHi43Pv4R139IxIWVw","8AwcaBJjiMpQ__FPxktwwQ","BNeS_hZfmdQWsqewj-LuDA",5,19,8,19,"A very good place to go for Taiwanese and Szechuan. There are some excellent vegetarian options. 

I ordered the Garlic Eggplant, and it turned out to be a great choice. The garlic and eggplant flavors were subtly balanced. I also tried the mixed vegetable dish, which was also good.

Our service was terrific. After reading on the website that the owner is nicknamed ""The Princess,"" I was lucky enough to meet her and talk about the restaurant. You won't meet a nicer person!

We had a great time here and look forward to going back. Many people order takeout, but I find their dining room very comfortable. 

Although they offer many of the Americanised Chinese dishes, like General Tso, I encourage you to try the many authentic selections.","2019-06-11 00:18:34"
"-Z7cOZNPNKuO3hs8GLCe3g","N1ZFEsG6ggSFSOEqZGVpvw","7toYPf5ZAjCkEuwaMPtDwQ",1,0,0,0,"Rude! (No cookie for you) 
This was my first and last visit, stopped in for a quick lunch. My food was just ok, but an important FYI there are shrimp in the egg rolls which was not made aware to me. After finishing my lunch I was just sitting enjoying my tea, I paid my bill and asked may I have my fortune cookie now? The reply back was ""No fortune cookie for lunch!!"" The lady was so very rude and I've never had food at a Chinese restaurant where I was not given a fortune cookie to conclude my meal... silly but true!","2019-07-04 20:48:00"
"l1O8aT4LrJdKbOqLHQPg6Q","9PmUzfxz3vamMaTzGSesyg","7toYPf5ZAjCkEuwaMPtDwQ",4,1,1,1,"I am giving 4 stars based on my past experience .. great food & service . but today if it had been the 1st visit it would have been my last based on service alone .. I could tell the waitress was totally not paying attention when I ordered .. I also asked for a chicken dish to be made with shrimp for an up charge which she said was not allowed so I did insist she ask someone since I have done it a zillion times b4 .. she then returned to the table with a dish I did not even order insisting I did .. she got a bit snippy about it so I got a bit snippy back & told her I would know what I ordered & that she never did take my full order .. the lady that I believe is an owner quickly stepped in & took my order thankfully .. I did ask for white vs fried rice (I do not care for theirs for some odd reason) & got fried rice w/my dish (which I was allowed to sub the shrimp for) & just decided to let that one go vs having the rice swapped out since I was on my lunch hour & had wasted 25 minutes already just trying to get my order placed","2019-10-11 20:17:30"
"hIpiXIG3qDqJa9T-vbSBww","QogwvUtJgierKEGL2SEmEw","0I0yATfnNQJB-A-IPGgqDA",5,0,0,0,"We stopped in for a quick lunch on a business trip and were so impressed with everything from the decor to the service. The food which is made to order was some of the best Chinese I have had.  I highly recommend the General Tsos Chicken.","2017-12-12 20:22:25"
"dDJ9sCp7kkYWh8ZX3PPj5Q","4E60I73r7AibvVN6BVl_TQ","0I0yATfnNQJB-A-IPGgqDA",5,0,0,0,"This is an ASIAN restaurant, and a very good one!  Portions are large, waitress was super nice, and the food was some of the. best Asian ever!  They have the best crab rangoon in the city!  Go there.  Bring your friends.  This is a new place and deserves to be supported!","2017-11-05 20:05:46"
"j0xdc7eY2Et8hxkq547WqA","UqQiqFwZBBnREGvnPtPcNg","BNeS_hZfmdQWsqewj-LuDA",5,0,0,1,"Had the fantastic Black Pepper Lamb, it's like a stir fry and is amazing. Probably going to be dreaming about that meal. Also had the Pork Belly Minis - sweet bun 'taco' with pork belly and an amazing pickled veggie slaw. Wow. This place great.","2019-07-14 23:43:01"
"NnTsB7nkwBhrVC9UfTACkw","wgTvhNy5-Q1razSWHhWs9w","BNeS_hZfmdQWsqewj-LuDA",3,2,0,2,"Ting's is tucked away in a shopping center by Ross Park Mall. Although they offer Sichuan and Taiwanese cuisine,I definitely think their Taiwanese food was their strength. 

We ordered the Taiwanese popcorn chicken, pork belly over rice, and a chicken flaming pan. The Taiwanese chicken was definitely my favorite of the three - it was well-flavored and crispy, and I also really liked the crispy basil leaves in there. The pork belly over rice was good and a decent portion for $6, but I have had better elsewhere. I was disappointed by their chicken flaming pan. First, the chicken was a strange pink color (I'm guessing from the spices that they used?) and was barely spicy at all. The waitresses were really sweet and our food came out very quickly as well.

I wouldn't go out of my way to come back here, but it's a good place to stop in for some authentic Taiwanese food if you're out doing some shopping.","2018-03-28 19:00:14"
"IDGraQSbA2TqWBWNKq5yzA","cSueM6_er4EA2F949Wja9A","BNeS_hZfmdQWsqewj-LuDA",1,0,0,0,"They don't give you chopsticks or folks when you get take out. I can't understand how they messed up the scallion pancake, it's really bad. Basically I haven't found anything good from here after dining here multiple times (because it's close to home). Their 4.5 out of 5 stars is totally inflated with reviews from the owners friends maybe ?!","2019-08-17 00:01:18"
"dJAH03cns6TDCZ2wUHfwDQ","E1phSdT1V8kpasVS_A460A","7toYPf5ZAjCkEuwaMPtDwQ",1,2,1,1,"I'm pretty sure today is the last time Im getting food from this place. It used to be pretty good food but the last three times have been a disappointment that I was hoping would change. Tonight I ordered a chicken dish that was supposed to be served with broccoli and a spicy sauce. Instead, I got the same mix of crinkle cut carrots, water chestnuts, onions, and broccoli that is served with every other dish in a bland and not at all spicy sauce. The chicken tasted like it had been cooked the third time right before they gave it to me and was awful. The customer service is nonexistent and the only good thing about this the place is the speed, but that's probably because they only throw together reheated ingredients in one of four combinations anyway. I know this place has a great following, and I used to be in that group, but I'm done. If you want decent food, seek elsewhere.","2016-12-30 00:16:00"
"qJWz1otpMvEfdLfxXj0a_g","d2Uo8ts0ocNW7PFtb3BWZQ","0I0yATfnNQJB-A-IPGgqDA",5,0,0,0,"This place is not what u think it is! It is not Italian (which I assumed it was when I saw their new sign up, less than a year ago). Want an all-American burger? They have it. Want a ramen Burger? They have it. Want a veal wiener or pork schnitzel? They have it. Want the usual American style Chinese fare like sweet and sour pork, General Tso's Chicken, orange beef, and fried rice?  They have it. They have 2 menus--the one I cannot read (in Chinese) is the one I ask for--I just have our waitress translate!  This menu has all the authentic, exotic Chinese dishes that I love! Since I discovered this place, I have not found it necessary to go downtown for Chinese food, ever again. It's all here, and it is much cleaner!  Everything I have ever ordered has been fresh & scrumptious...and the price is right (often cheaper than what I have paid downtown). My recommendations: Seafood King and Fish Maw Soup (a large bowl for $15.95) has become my new comfort food...even if it comes only in a large bowl, it heats up perfectly in the microwave for days to come; Sautéed Flounder & vegetables nested on whole fried bones for $28.00--you get the best of both worlds...feast on the crispy fins and tails while savoring the tasty flounder nuggets! Also good are the Aristo Rib eye Steak (boneless rib eye with Chef's Special Steak Sauce ($22.00). They can cook up your choice of seafood in a variety of ways: ginger & Scallion, black bean sauce, steamed, salt baked, garlic and wine. You have to call ahead if you like to order Peking Duck. This place is just starting to be discovered and sometimes they have a skeleton crew that can't keep up... so if you are in a hurry, it is better to take out, or come during off hours. Don't be dissuaded by the parking lot, which is always full--not everybody is at the restaurant. I promise you--once you've sampled the food here, you will never again be happy with the usual cheap Chinese hole in take out, because you can also order take out here and the food is SO much better! Bon appetit!

Update: This awesome place just catered my daughter's rehearsal dinner at our church hall--presentation was great, service was stellar, cost was reasonable, and every single one of our guests LOVED the food! Talk to Nancy--she's the best!","2019-07-17 16:55:56"
"l9Gx5gaX2T9kf0UalUSWmw","bFyViGMTiVVdGvdgQNZS8Q","wlUiXdH1Cfj4do5kNxrOtw",1,0,0,0,"I can't even give this a half a star. Service was horrible, food was bland to say the least, and the sauce was not a sauce but a coagulated brown gravy. Two thumbs down in my book! Only gave it 1 star because Yelp wouldn't take my no star review.","2019-05-16 00:42:35"
"0jMQDYuBYjC9V4MYCnXObQ","YynoekyL9hztA1NvAdwZhA","Aqhy2ZYpEeJ61aIJH_iCxw",5,1,0,0,"This is probably the best Chinese food I've had in a while it was amazing and I'm very picky when it comes to the rice but the rice was good I'll definitely be ordering again","2018-12-22 00:16:43"
"r1vgpj2UnwP5bwTIDy4ZFg","ooONEIMi_7m2hkI4TT6zvA","Aqhy2ZYpEeJ61aIJH_iCxw",5,0,0,0,"Great food! My daughters eat this all the time!! Fast service, low price..but most important tastes great!! Highly recommended!","2019-05-05 17:31:35"
"EBBoN0altgg7iAL6Mqy4sQ","lf1m4CbheuUR7fFZoLGRvA","7toYPf5ZAjCkEuwaMPtDwQ",2,6,3,4,"I'm sad to have to write this review! I have many fond memories of Wah Fu's growing up and have eaten here many times. I will still come here but narrow my selections down to a few items. My sister found a wooden bristle in her food, the manager said it was from the brush that they use to clean the wok. My Chicken Sub Gum was not so good, the fried rice was flavorless. I ended up with Egg Fu Young and it was decent. The waitress was great and the staff was friendly.","2011-06-05 17:28:38"
"Ca6m8GGLFr0d9H5HiQYCJg","TvthHuQiTDlVyDFlNKXvJw","7toYPf5ZAjCkEuwaMPtDwQ",2,0,0,1,"Probably the worse take out I have had since moving to Cleveland. Almost  the entire order was wrong and it should've been a sign when I went back to get it and there was no name on the bag and he asked what I order and he just handed me a bag.General Tso's no breading and flavorless, low mein definitely no lo mein.. egg rolls dry but my wife loved her sweet and sour chicken..","2017-11-04 20:46:22"
"K0yH5r2CDr5E5nUnZbEJuw","-UsqBygSimY0lDEmMvegkw","7toYPf5ZAjCkEuwaMPtDwQ",1,1,0,1,"If you like quality and good taste, do not eat here.  Everything was awful!  So sad, this location would've been very convenient to pick up on my way home from work once in a while..","2015-02-06 02:41:04"
"IXHD5rgXBEH1WxGBCfCdQw","9AWAQWLZ5k-0hBor9EQ8rQ","0I0yATfnNQJB-A-IPGgqDA",4,0,0,0,"Finally a delicious Asian restaurant, we have been there twice and both times the food was amazing! The waitresses were very helpful explaining the menu because we were new and the menu is extensive. The food is made fresh, a far cry from other Chinese restaurants that pound the chicken till its dry and hard like leather, the sauces from a jar. It's a nice quiet atmosphere with friendly staff and excellent dishes cooked and served fresh. The fortune cookies are not anything special and both times they were stale.....we just read the fortune.","2019-07-04 01:10:41"
"_4SOeo04rUK9DFhLNUvL8g","XJlRr7NwSCepuxpC4yco7A","Aqhy2ZYpEeJ61aIJH_iCxw",1,4,0,0,"THEIR FOOD LATELY HAS BEEN TERRIBLE! We love orange chicken so that's usually what we order from this place. It used to be awesome, but the past 3 times we've gone it just has not been right; the chicken gets harder and drier each time! Last night we decided to try it again since it's right down the street, only to be disappointed once again. Biting down on a piece of this orange chicken was like biting down on a extra crispy ball of grease saturated fried batter. The chicken had been so severely overcooked it was hardly noticeable when we opened up one of the unappetizing balls of crunchy-ness. Bottom line this place will NEVER get our business again!
P.S. customer service sucks unless a male takes your order which doesn't happen often.","2014-05-24 13:31:16"
"DUZ_qPewZ0P7kKQmwfiYCA","WJT2UaFRIPk-TCCm2PcDmQ","0I0yATfnNQJB-A-IPGgqDA",5,3,1,4,"A hidden gem!
What a delicious meal that I had here for lunch.
The name is deceiving, it's a wonderful Chinese/Asian restaurant.
There is plenty of parking.
The restaurant is clean and inviting.
The staff was friendly and welcoming.
The prices are not over priced. Great lunch specials! 
The wonton Soup was fantastic and the General Tso dinner was the best I've ever eaten!
I highly recommend you trying this hidden gem.
It's my new favorite local Asian restaurant !!","2018-02-12 19:42:10"
"oen-wo6ksSxEwv1WTRkJ8A","0tC5OOTuwvPGnnqhPCoRSw","0I0yATfnNQJB-A-IPGgqDA",5,7,1,5,"Amazing authentic Chinese food right in the suburbs! No need to go to Asiatown because Aristo Bistro (weird name for an Asian restaurant, I know) is serving up the same great food right in Westlake. The chef and owner actually used to own Bo Loong before the new management bought them and he knows how to cook!

This place used to be Little Budapest and I'm guessing the decor was carried over because it definitely doesn't look like a typical Asian restaurant inside. It's bright, clean and cozy, with maybe 8-10 tables plus seating at the small bar.  

Their menu is interesting, with typical Chinese American fare, authentic Cantonese dishes like Peking Duck, steamed whole fish, and Chow Fun, along with some Euro items like calamari, fettuccine Alfredo, schnitzel and spaetzel and American offerings like burgers and lobster rolls.  Their selection of appetizers and soups is huge ranging from garlic wings, assorted kabobs, and lettuce wraps, to udon, ramen, and coconut noodle soups. 

I've been here with my family and fiancé a few times and the food has been fantastic. Portions are large and service is great.  The young lady that works there most of the time is super nice and patient with you if you have an questions on the menu. Their egg rolls are really good. Nice and crisp and flavorful without being greasy.  I also like the Saucy Chow Fun, pan fried noodles, and stir fried Japanese egg plant ...so good!

They also have a nice selection of hot teas like you'll find in Asia town restaurants and they have a few beers on tap now.

I'll continue to come to Aristo for the great food and service without having to drive downtown! Win! Stop in and check out this hidden gem!","2019-06-27 03:29:23"
"IB2gpzajoNQsQFkId54MVg","RuFbibbCCB2ZPvRuiMdJnA","BNeS_hZfmdQWsqewj-LuDA",1,0,0,0,"We didn't read through a ton of reviews before going, just made a snap decision based on the 4.5 stars and the first few pictures, which looked delicious. This was not a good decision!

We arrived at 6 on a Saturday to a completely empty restaurant, which we should have taken as a sign. I got Szechuan Beef, which turned out to be bland, overly sweet and not at all spicy. The fried rice was oily, cold and dried out. My wife ordered MaPo Tofu and it was so salty, she chugged all the water on the table trying to rinse her mouth. The kids' lo mein was inoffensive bland basic noodles. 

I noticed another reviewer pointed out that most of the pictures were uploaded by the owner. I wish the food were actually as fantastic as those pictures would lead you to believe.","2019-08-10 23:27:38"
"JRgCNmmM-fhahztznEHnMA","jKtzdUGvL9Xk0KCungTzcQ","0I0yATfnNQJB-A-IPGgqDA",5,2,1,2,"Hidden Gem! We got the kids chicken tenders as well as two orders of orange chicken. The orange chicken was wonderful and my son demolished the kids chicken tenders. We will definitely be back to try the sp<U+00E4>tzle.","2019-03-14 15:25:11"
"_QgHrzWJDoR9G7ay5j9Y-Q","UsiwGXIfI9wvfFCYouadng","7toYPf5ZAjCkEuwaMPtDwQ",3,1,0,1,"I ate at Wah Fu on a Monday night with a very large group.  The restaurant was able to split the checks, which is always so helpful.  We were seated at one long table which made it nice as well.  I ordered the three-course dinner with pop and cookie.  The pot stickers were ok.  The egg roll came with shrimp in it, which I should've asked about, because I don't like seafood.  The egg drop soup didn't have any flavor and was thicker than I would've liked it to be so I ate very little of it..  My entree, General Tso Chicken, was very good.  The medium spice was just right, and I was pleasantly surprised to receive fried rice instead of white.  I think that if I had just ordered the entree without the starters that I would've given a higher rating.","2013-03-05 15:44:00"
"iuUEUS1uc-82KhPPFf2Asw","8U9bQ6ctbM6HCB9hqTCUTw","0I0yATfnNQJB-A-IPGgqDA",4,3,2,3,"The name is misleading but it's Chinese fare. The service is very courteous. The portions are huge and the prices are reasonable. They are yet to get a bar license. The veg spring rolls were bland but huge. The stir fried tofu with Mongolian sauce had a nice flavor with a mild kick. The fried rice was hot and tasty.","2018-12-06 22:36:15"
"r60dErvNUuVP7eucX5jHhQ","5SYD87gd4-7f4YHs1UZaYA","0I0yATfnNQJB-A-IPGgqDA",4,3,0,1,"This is a nice quiet little place.  The menu is odd. They have Thai, Chinese, Japanese, German, etc dishes. Normally I won't even go to a place with that type of menu. I believe the owners are ethnic Chinese- but maybe grew up in SE Asia. 
We ordered a mix.  Chinese - honey walnut shrimp. Very good, the dressing is condensed milk and mayo (?). Good, more southern Chinese. 
The gyoza, Japanese, is good.  The lettuce wraps (SE Asia) were ok, I've had better. 
The service was good. Environment very nice. 
Overall I would come back.","2019-02-21 18:19:32"
"hYsuU8vUpDrukzv5Y4v13w","yJR_TcgEcm4he4cls_3uFQ","wlUiXdH1Cfj4do5kNxrOtw",1,0,0,0,"Our family had a Saturday in together, which doesn't happen often, and we decided to order Hunan carryout located in the Greens of Lyndhurst.  AWFUL EXPERIENCE!  Our take order was a total of $19.00.  We ordered appetizers and a dinner.  After we ate our cold and starchy potstickers, my wife and I took one bite of the beef and both realized that it had a sour taste.  I smelled and inspected the meat further and more than one piece had the same order (sour/bad meat).  I contacted the store and advised them of the what we discovered.  The person that answered the phone was not friendly, obviously did not know how to address this sort of issue.  The best answer she came up with was ""would you like another order"".  I drove up to the store and brought the meal and one of the egg rolls back.  I was not greeted, not once did they apologize, and then they partially refunded our meal.  I addressed it at the counter, and the owner stated that I ate the potstickers and one of the egg rolls (appetizers) so they would not consider a reimbursement.  I explained that her practice was not very customer service oriented.  This comment was met with push back and attitude.  

So, to recap....  I drove there and back twice tonight, ate sour food with the potential of myself and family getting sick, I am still hungry, now angry, and was met with a partial refund on take out.  I WILL NEVER GO TO THIS RESTAURANT AGAIN AND NEITHER SHOULD YOU.","2012-11-25 00:19:33"
"yfOTOOJ9ZdaKDx-5GlRwNQ","Pey3IMjjU8gPzB8SjrDmww","7toYPf5ZAjCkEuwaMPtDwQ",3,0,0,0,"Good, inexpensive food that always tastes fresh. Employees always look happy and are incredibly friendly. Very tasty crab rangoon. Definitely worth it every time!","2019-03-02 23:53:08"
